,"unpruned, random","unpruned, min_fill","unpruned, min_degree","pruned, random","pruned, min_fill","pruned, min_degree"
24,0.5169217586517334,0.4639251232147217,0.4439060688018799,0.03138875961303711,0.03191423416137695,0.04388093948364258
25,0.5838613510131836,0.44150424003601074,0.40911102294921875,0.03230404853820801,0.03291463851928711,0.037935733795166016
26,0.5782968997955322,0.4197731018066406,0.42864394187927246,0.03348851203918457,0.03390669822692871,0.03989529609680176
27,0.6594114303588867,0.42060089111328125,0.4195711612701416,0.0327146053314209,0.03590703010559082,0.0368959903717041
28,0.6001317501068115,0.43668222427368164,0.41987037658691406,0.031914710998535156,0.033904314041137695,0.02389979362487793
29,0.6694979667663574,0.48311781883239746,0.46190667152404785,0.04012107849121094,0.03587198257446289,0.04586386680603027
30,0.6283407211303711,0.47505664825439453,0.45322155952453613,0.03244328498840332,0.03290987014770508,0.02169203758239746
31,0.48052024841308594,0.4320485591888428,0.4361534118652344,0.03291058540344238,0.033910512924194336,0.03132510185241699
32,0.4590740203857422,0.43436646461486816,0.46507954597473145,0.034404754638671875,0.03390908241271973,0.04686236381530762
33,0.43204426765441895,0.41515159606933594,0.501563310623169,0.030704021453857422,0.032915592193603516,0.03121018409729004
34,0.45607900619506836,0.40950775146484375,0.4152333736419678,0.03235149383544922,0.030911684036254883,0.03946232795715332
35,0.4611172676086426,0.4242873191833496,0.42751264572143555,0.0326230525970459,0.03294873237609863,0.033935546875
36,0.4633922576904297,0.4122140407562256,0.43822526931762695,0.03123760223388672,0.03191852569580078,0.031244993209838867
37,0.44443607330322266,0.4058551788330078,0.4128434658050537,0.034154653549194336,0.03191423416137695,0.034995317459106445
38,0.5406913757324219,0.41606569290161133,0.42261290550231934,0.03229260444641113,0.031874895095825195,0.03335452079772949
39,0.49092745780944824,0.4000551700592041,0.4292638301849365,0.0329136848449707,0.029920339584350586,0.017626523971557617
40,0.5088624954223633,0.41670894622802734,0.4916863441467285,0.030882835388183594,0.030921459197998047,0.04694795608520508
41,0.5704402923583984,0.44332051277160645,0.4995546340942383,0.03792381286621094,0.03290987014770508,0.0392003059387207
42,0.5225315093994141,0.45361781120300293,0.4957094192504883,0.034919023513793945,0.03195071220397949,0.03693580627441406
43,0.5485262870788574,0.46042728424072266,0.49663376808166504,0.03490495681762695,0.03087925910949707,0.037863731384277344
44,0.49398374557495117,0.43933677673339844,0.458026647567749,0.033904075622558594,0.03194999694824219,0.03494119644165039
45,0.5122177600860596,0.4620327949523926,0.47982072830200195,0.034876108169555664,0.0329127311706543,0.03690290451049805
46,0.5129232406616211,0.4851105213165283,0.520010232925415,0.030950546264648438,0.0309145450592041,0.0478360652923584
47,0.47652459144592285,0.5333294868469238,0.44585251808166504,0.032880306243896484,0.0299224853515625,0.04660391807556152
48,0.5202209949493408,0.5890946388244629,0.47977542877197266,0.03191113471984863,0.02991795539855957,0.04986453056335449
49,0.5369479656219482,0.5568699836730957,0.45094919204711914,0.032912254333496094,0.028889894485473633,0.03746747970581055
50,0.5349032878875732,0.6454877853393555,0.3982677459716797,0.031914710998535156,0.028955936431884766,0.03124260902404785
51,0.4809598922729492,0.5557553768157959,0.4662325382232666,0.03091716766357422,0.02892279624938965,0.03159666061401367
52,0.4613454341888428,0.5456287860870361,0.4425055980682373,0.030916929244995117,0.0329129695892334,0.043020009994506836
53,0.5388655662536621,0.4625358581542969,0.4708425998687744,0.029920101165771484,0.03190493583679199,0.036451101303100586
54,0.517580509185791,0.4424591064453125,0.4244987964630127,0.02992081642150879,0.030890703201293945,0.035227060317993164
55,0.4742777347564697,0.4229881763458252,0.43294715881347656,0.04487967491149902,0.03191518783569336,0.03522634506225586
56,0.4638783931732178,0.4477040767669678,0.49440503120422363,0.030689716339111328,0.02991962432861328,0.03339242935180664
57,0.4990537166595459,0.44171571731567383,0.438556432723999,0.030809879302978516,0.030916929244995117,0.03635096549987793
58,0.6746034622192383,0.4343564510345459,0.4440340995788574,0.030859708786010742,0.03291201591491699,0.03742718696594238
59,1.2535698413848877,0.42706871032714844,0.4097285270690918,0.031272172927856445,0.03191709518432617,0.03889822959899902
60,0.8475220203399658,0.4452676773071289,0.40822696685791016,0.030656099319458008,0.034906864166259766,0.038895606994628906
61,0.6809263229370117,0.4488036632537842,0.4189591407775879,0.030632972717285156,0.03291201591491699,0.03789925575256348
62,0.4977710247039795,0.42591238021850586,0.42794132232666016,0.031080961227416992,0.030914783477783203,0.0368647575378418
63,0.516298770904541,0.42951178550720215,0.4379005432128906,0.031632184982299805,0.030917644500732422,0.03693652153015137
64,0.47576284408569336,0.47063493728637695,0.437349796295166,0.022382259368896484,0.029958486557006836,0.026598691940307617
65,0.4898860454559326,0.44852304458618164,0.45723533630371094,0.0313258171081543,0.031911373138427734,0.03071308135986328
66,0.5081980228424072,0.4149918556213379,0.4305429458618164,0.03124237060546875,0.030883073806762695,0.031235218048095703
67,0.5292572975158691,0.4209403991699219,0.42211008071899414,0.03124070167541504,0.029953718185424805,0.044219017028808594
68,0.4833104610443115,0.4148375988006592,0.42984557151794434,0.03541707992553711,0.029921770095825195,0.02468705177307129
69,0.4674708843231201,0.4102964401245117,0.45903825759887695,0.0295107364654541,0.030917644500732422,0.03124403953552246
70,0.46412086486816406,0.415724515914917,0.43999767303466797,0.03225302696228027,0.029918909072875977,0.031241178512573242
71,0.43416738510131836,0.44579315185546875,0.4587099552154541,0.03623557090759277,0.031877994537353516,0.031244993209838867
72,0.4550175666809082,0.44437241554260254,0.46422672271728516,0.03499007225036621,0.039029598236083984,0.04827880859375
73,0.4481191635131836,0.43311190605163574,0.4278218746185303,0.03177452087402344,0.03387451171875,0.03251338005065918
74,0.49625158309936523,0.4342684745788574,0.43683862686157227,0.030416488647460938,0.03291177749633789,0.03411221504211426
75,0.5021219253540039,0.45601868629455566,0.47068142890930176,0.025630950927734375,0.03294873237609863,0.02582573890686035
76,0.5474214553833008,0.4597206115722656,0.47240662574768066,0.03132295608520508,0.03287529945373535,0.03128361701965332
77,0.5352861881256104,0.4320657253265381,0.44454050064086914,0.03949117660522461,0.03394460678100586,0.03124237060546875
78,0.5344550609588623,0.41385650634765625,0.45122814178466797,0.0329437255859375,0.03290390968322754,0.03915572166442871
79,0.46979451179504395,0.46152663230895996,0.4194619655609131,0.03188323974609375,0.03191232681274414,0.03590250015258789
80,0.513580322265625,0.4241640567779541,0.4763190746307373,0.0320734977722168,0.032921552658081055,0.03394317626953125
81,0.5235013961791992,0.42229366302490234,0.5216233730316162,0.03331589698791504,0.03390979766845703,0.03686642646789551
82,0.46885228157043457,0.45563650131225586,0.5136153697967529,0.03342556953430176,0.04786181449890137,0.037932395935058594
83,0.4225494861602783,0.43650031089782715,0.5541040897369385,0.03217029571533203,0.03197431564331055,0.03490614891052246
84,0.4355158805847168,0.4449422359466553,0.5631680488586426,0.018440961837768555,0.028356313705444336,0.03191494941711426
85,0.45094871520996094,0.45218753814697266,0.5497100353240967,0.03263378143310547,0.03620028495788574,0.020630359649658203
86,0.46195411682128906,0.46463990211486816,0.5674548149108887,0.03132224082946777,0.033277034759521484,0.031241178512573242
87,0.45015406608581543,0.4696381092071533,0.48468995094299316,0.0420374870300293,0.03541898727416992,0.031243562698364258
88,0.4566037654876709,0.4519529342651367,0.41077661514282227,0.02574014663696289,0.021007061004638672,0.0314478874206543
89,0.46372556686401367,0.453824520111084,0.40688610076904297,0.031285762786865234,0.03070211410522461,0.03124856948852539
90,0.4368314743041992,0.4321255683898926,0.4451754093170166,0.031239032745361328,0.06016230583190918,0.031241655349731445
91,0.4757862091064453,0.41787028312683105,0.4137599468231201,0.037253618240356445,0.03490757942199707,0.04267239570617676
92,0.44680333137512207,0.42077159881591797,0.4265117645263672,0.031215906143188477,0.03169751167297363,0.01860642433166504
93,0.4513840675354004,0.410630464553833,0.4151442050933838,0.03294992446899414,0.03433823585510254,0.04383063316345215
94,0.4618401527404785,0.4536471366882324,0.41588521003723145,0.03490924835205078,0.0888371467590332,0.031824350357055664
95,0.5452404022216797,0.44637107849121094,0.446577787399292,0.019264936447143555,0.05455732345581055,0.03494620323181152
96,0.6638615131378174,0.4365100860595703,0.44037389755249023,0.03127765655517578,0.07312703132629395,0.034865617752075195
97,0.4850027561187744,0.47136878967285156,0.4810199737548828,0.04888582229614258,0.05792522430419922,0.03590750694274902
98,0.45977783203125,0.4703810214996338,0.4883711338043213,0.03191351890563965,0.047894954681396484,0.03889584541320801
99,0.489638090133667,0.46442627906799316,0.4634559154510498,0.021223783493041992,0.025638341903686523,0.03390622138977051
