,"unpruned, random","unpruned, min_fill","unpruned, min_degree","pruned, random","pruned, min_fill","pruned, min_degree"
0,0.1382160186767578,0.09927988052368164,0.08021807670593262,0.09865951538085938,0.09945845603942871,0.08788633346557617
1,0.14251303672790527,0.10031485557556152,0.11163330078125,0.10059094429016113,0.0854959487915039,0.09372806549072266
2,0.11936402320861816,0.08524799346923828,0.0884709358215332,0.0987846851348877,0.11559748649597168,0.08579778671264648
3,0.13144969940185547,0.09902739524841309,0.10179471969604492,0.10567665100097656,0.1107017993927002,0.09840083122253418
4,0.11848926544189453,0.09133553504943848,0.08356380462646484,0.0945277214050293,0.09023666381835938,0.10512161254882812
5,0.1501176357269287,0.09668207168579102,0.11105966567993164,0.10555648803710938,0.11923646926879883,0.08465075492858887
6,0.13022756576538086,0.09703326225280762,0.10101580619812012,0.09852862358093262,0.09837746620178223,0.09543323516845703
7,0.12069368362426758,0.09559893608093262,0.08748197555541992,0.09580278396606445,0.08093810081481934,0.08218812942504883
8,0.13119292259216309,0.0968780517578125,0.11465072631835938,0.09337949752807617,0.10042333602905273,0.1000826358795166
9,0.11763572692871094,0.08826160430908203,0.0964820384979248,0.09186983108520508,0.084442138671875,0.08454346656799316
10,0.11582446098327637,0.10225391387939453,0.0909736156463623,0.10024166107177734,0.09830570220947266,0.09893059730529785
11,0.11611390113830566,0.09656524658203125,0.11000895500183105,0.08023452758789062,0.08107948303222656,0.08687663078308105
12,0.11866927146911621,0.09734821319580078,0.0869452953338623,0.0855569839477539,0.08984899520874023,0.09844017028808594
13,0.11508536338806152,0.0882406234741211,0.11135649681091309,0.1003410816192627,0.09373116493225098,0.09823298454284668
14,0.15151619911193848,0.08458352088928223,0.10076427459716797,0.09556150436401367,0.10321044921875,0.09895038604736328
15,0.1496565341949463,0.1003730297088623,0.09128546714782715,0.08913946151733398,0.10078597068786621,0.08817267417907715
16,0.13316583633422852,0.10384583473205566,0.11777973175048828,0.0809788703918457,0.09498953819274902,0.10509824752807617
17,0.11686897277832031,0.09773921966552734,0.09652328491210938,0.09935688972473145,0.09384274482727051,0.09180784225463867
18,0.11556077003479004,0.09769773483276367,0.10760760307312012,0.10144472122192383,0.0775442123413086,0.08266949653625488
19,0.11700820922851562,0.10330533981323242,0.09300637245178223,0.11113548278808594,0.0974276065826416,0.08491086959838867
20,0.10222721099853516,0.1112217903137207,0.10191059112548828,0.12167978286743164,0.08249688148498535,0.09915637969970703
21,0.09973263740539551,0.10176753997802734,0.0812687873840332,0.10398006439208984,0.08675336837768555,0.08806276321411133
22,0.12121176719665527,0.09914064407348633,0.10193872451782227,0.08280801773071289,0.09877777099609375,0.0894625186920166
23,0.1057279109954834,0.10516834259033203,0.10976362228393555,0.12822818756103516,0.09338140487670898,0.10114812850952148
24,0.10206294059753418,0.09455394744873047,0.10372567176818848,0.08830666542053223,0.08812761306762695,0.10417890548706055
25,0.12010622024536133,0.10523343086242676,0.12874698638916016,0.11613869667053223,0.08371853828430176,0.09964466094970703
26,0.13169455528259277,0.0997467041015625,0.10007619857788086,0.09901618957519531,0.09928631782531738,0.08582663536071777
27,0.14856624603271484,0.07962656021118164,0.09129476547241211,0.0964806079864502,0.09275007247924805,0.09730052947998047
28,0.1547243595123291,0.1153106689453125,0.09604454040527344,0.08402323722839355,0.09186863899230957,0.09930133819580078
