,"unpruned, random","unpruned, min_fill","unpruned, min_degree","pruned, random","pruned, min_fill","pruned, min_degree"
0,0.09372782707214355,0.07807421684265137,0.06008315086364746,0.07941412925720215,0.06798410415649414,0.059755802154541016
1,0.09373307228088379,0.062482357025146484,0.08857536315917969,0.0762782096862793,0.06781387329101562,0.06252288818359375
2,0.09372210502624512,0.08128976821899414,0.0767526626586914,0.07779693603515625,0.06778287887573242,0.06248164176940918
3,0.09387326240539551,0.07659435272216797,0.10870957374572754,0.06746125221252441,0.06682038307189941,0.0637059211730957
4,0.10934662818908691,0.057950496673583984,0.08589291572570801,0.06359601020812988,0.06781816482543945,0.08005356788635254
5,0.07831430435180664,0.0628511905670166,0.08477306365966797,0.0756828784942627,0.0678560733795166,0.0635678768157959
6,0.10938715934753418,0.08759379386901855,0.07480311393737793,0.06852483749389648,0.0658261775970459,0.07810068130493164
7,0.10971379280090332,0.07153964042663574,0.0718073844909668,0.0726315975189209,0.06433224678039551,0.0624849796295166
8,0.11110615730285645,0.0703887939453125,0.07383561134338379,0.06970500946044922,0.06782031059265137,0.06248664855957031
9,0.09369683265686035,0.08477568626403809,0.07131409645080566,0.0640866756439209,0.06682014465332031,0.06248307228088379
10,0.09372425079345703,0.07077574729919434,0.07181096076965332,0.07810425758361816,0.06582212448120117,0.07810783386230469
11,0.09395623207092285,0.14760613441467285,0.09075522422790527,0.08789849281311035,0.06582427024841309,0.06290006637573242
12,0.09372782707214355,0.10371923446655273,0.07683038711547852,0.07172417640686035,0.06981277465820312,0.09654903411865234
13,0.12497520446777344,0.10371994972229004,0.07280349731445312,0.07699966430664062,0.06483078002929688,0.07811093330383301
14,0.09372425079345703,0.11569023132324219,0.06981229782104492,0.07030105590820312,0.06578660011291504,0.07810163497924805
15,0.09505343437194824,0.1293175220489502,0.06939101219177246,0.05196213722229004,0.06981110572814941,0.07810807228088379
16,0.13022661209106445,0.16755104064941406,0.07238626480102539,0.07810735702514648,0.06984853744506836,0.07810711860656738
17,0.10938477516174316,0.1436171531677246,0.07280683517456055,0.06291508674621582,0.05568432807922363,0.1093142032623291
18,0.12495994567871094,0.14960050582885742,0.07879185676574707,0.0853123664855957,0.08010530471801758,0.12744545936584473
19,0.09370279312133789,0.16555523872375488,0.07494544982910156,0.05629587173461914,0.06791234016418457,0.12497258186340332
20,0.12518954277038574,0.12865591049194336,0.06254172325134277,0.06461405754089355,0.06954479217529297,0.10979533195495605
21,0.0937345027923584,0.20943808555603027,0.07757091522216797,0.08330416679382324,0.06251144409179688,0.1718287467956543
22,0.1093447208404541,0.22539710998535156,0.06248593330383301,0.06603312492370605,0.06195330619812012,0.12605738639831543
23,0.12315797805786133,0.20545077323913574,0.062483787536621094,0.07392525672912598,0.08211565017700195,0.12497186660766602
24,0.0997314453125,0.1855027675628662,0.08173823356628418,0.06923842430114746,0.05780911445617676,0.10975503921508789
25,0.10471987724304199,0.13663434982299805,0.07377195358276367,0.07753133773803711,0.0677030086517334,0.10934925079345703
26,0.08983898162841797,0.1326451301574707,0.08527565002441406,0.0770268440246582,0.08255171775817871,0.11906743049621582
27,0.09674191474914551,0.1595768928527832,0.07740092277526855,0.06953310966491699,0.06623482704162598,0.10112261772155762
28,0.11218023300170898,0.11173462867736816,0.06033039093017578,0.06565284729003906,0.062486886978149414,0.09372711181640625
29,0.11371755599975586,0.13264226913452148,0.0781087875366211,0.07810711860656738,0.06248354911804199,0.07810688018798828
30,0.09075736999511719,0.11170458793640137,0.07666182518005371,0.07807254791259766,0.07810473442077637,0.07810401916503906
31,0.12169694900512695,0.15462017059326172,0.07931089401245117,0.06942439079284668,0.06266283988952637,0.09393024444580078
32,0.10139036178588867,0.13460373878479004,0.07331681251525879,0.07731199264526367,0.06248831748962402,0.07701611518859863
33,0.08979439735412598,0.176438570022583,0.07264041900634766,0.07939696311950684,0.07301092147827148,0.09373021125793457
34,0.0940561294555664,0.11376094818115234,0.07051658630371094,0.0841832160949707,0.0619502067565918,0.07810497283935547
35,0.0848078727722168,0.1625661849975586,0.07454085350036621,0.09314656257629395,0.0624847412109375,0.0781102180480957
36,0.07096076011657715,0.11269950866699219,0.07348227500915527,0.09082603454589844,0.07133650779724121,0.08426952362060547
37,0.08832454681396484,0.14461135864257812,0.0706934928894043,0.10801148414611816,0.06586813926696777,0.07814311981201172
38,0.07802343368530273,0.09574174880981445,0.06411337852478027,0.08245468139648438,0.06877923011779785,0.07807207107543945
39,0.09959721565246582,0.09175372123718262,0.08669114112854004,0.09205365180969238,0.06785297393798828,0.09372806549072266
40,0.09278655052185059,0.08757996559143066,0.07253789901733398,0.08319997787475586,0.06530046463012695,0.06248641014099121
41,0.07850050926208496,0.11868166923522949,0.0747988224029541,0.09930634498596191,0.06248879432678223,0.07810401916503906
42,0.07788395881652832,0.08456563949584961,0.07535862922668457,0.11268043518066406,0.06247901916503906,0.07810807228088379
