,"unpruned, random","unpruned, min_fill","unpruned, min_degree","pruned, random","pruned, min_fill","pruned, min_degree"
0,0.07867693901062012,0.046864986419677734,0.06301307678222656,0.0618898868560791,0.04712176322937012,0.06186676025390625
1,0.062485694885253906,0.0468599796295166,0.07131743431091309,0.04686331748962402,0.06252813339233398,0.05419754981994629
2,0.06248354911804199,0.04686427116394043,0.09245944023132324,0.0624842643737793,0.04686427116394043,0.05138802528381348
3,0.06602239608764648,0.04686594009399414,0.05059194564819336,0.04686307907104492,0.04686260223388672,0.05836057662963867
4,0.07280468940734863,0.05067014694213867,0.08399438858032227,0.07967853546142578,0.04686546325683594,0.05430960655212402
5,0.07364535331726074,0.046292781829833984,0.07822799682617188,0.06138205528259277,0.046863555908203125,0.0601496696472168
6,0.0688176155090332,0.062454938888549805,0.09512948989868164,0.06235337257385254,0.04726719856262207,0.0578455924987793
7,0.07479691505432129,0.05156755447387695,0.062486886978149414,0.05814838409423828,0.04683041572570801,0.05186033248901367
8,0.06542110443115234,0.049866676330566406,0.06288361549377441,0.04686141014099121,0.04689931869506836,0.05145597457885742
9,0.09675335884094238,0.03773760795593262,0.06249499320983887,0.07352471351623535,0.04686307907104492,0.05272483825683594
10,0.06482386589050293,0.04686331748962402,0.056961774826049805,0.04950881004333496,0.04686236381530762,0.05234193801879883
11,0.06678891181945801,0.046865224838256836,0.04945826530456543,0.06252431869506836,0.04686784744262695,0.042282819747924805
12,0.06682229042053223,0.0468602180480957,0.062493085861206055,0.06248617172241211,0.04691958427429199,0.059253692626953125
13,0.12496495246887207,0.04686403274536133,0.06247901916503906,0.06279468536376953,0.04690384864807129,0.05485343933105469
14,0.0678548812866211,0.04686403274536133,0.06282377243041992,0.06245231628417969,0.04686546325683594,0.05110287666320801
15,0.08573293685913086,0.051509857177734375,0.04689455032348633,0.056667327880859375,0.04686331748962402,0.052181243896484375
16,0.06753706932067871,0.051239967346191406,0.08496737480163574,0.043609619140625,0.04686927795410156,0.0517270565032959
17,0.06506514549255371,0.043917179107666016,0.045906782150268555,0.06252264976501465,0.0468599796295166,0.05029582977294922
18,0.08208203315734863,0.03575587272644043,0.07342886924743652,0.062482357025146484,0.046864986419677734,0.051718711853027344
