,"unpruned, random","unpruned, min_fill","unpruned, min_degree","pruned, random","pruned, min_fill","pruned, min_degree"
0,0.09395694732666016,0.09638810157775879,0.05741405487060547,0.015620946884155273,0.01545095443725586,0.02493596076965332
1,0.07810401916503906,0.07381272315979004,0.06245827674865723,0.041259765625,0.030637264251708984,0.025965452194213867
2,0.09372758865356445,0.07930374145507812,0.07729554176330566,0.024930238723754883,0.015622377395629883,0.022939443588256836
3,0.0781090259552002,0.0737299919128418,0.06898665428161621,0.026929855346679688,0.033967018127441406,0.02090620994567871
4,0.07814908027648926,0.08192992210388184,0.06803560256958008,0.02591419219970703,0.020981311798095703,0.023965120315551758
5,0.09368538856506348,0.07846426963806152,0.06878089904785156,0.0249330997467041,0.016992807388305664,0.02290940284729004
6,0.07827639579772949,0.08562660217285156,0.0677938461303711,0.02991962432861328,0.015660524368286133,0.023972034454345703
7,0.07810449600219727,0.08112049102783203,0.06785321235656738,0.02393507957458496,0.01561880111694336,0.021905183792114258
8,0.07807087898254395,0.09237527847290039,0.06782793998718262,0.02522134780883789,0.015624523162841797,0.025933027267456055
9,0.0781097412109375,0.09701395034790039,0.06681084632873535,0.030714988708496094,0.031242847442626953,0.021975994110107422
10,0.09372520446777344,0.0939030647277832,0.06877970695495605,0.02090740203857422,0.015624046325683594,0.02389979362487793
11,0.07814264297485352,0.07856106758117676,0.06650400161743164,0.015068531036376953,0.031238317489624023,0.021979093551635742
12,0.07810807228088379,0.0775759220123291,0.06877827644348145,0.02567291259765625,0.015623092651367188,0.020945072174072266
13,0.09372806549072266,0.08746719360351562,0.0678563117980957,0.021903038024902344,0.031241416931152344,0.02090620994567871
14,0.07843303680419922,0.07370495796203613,0.0688164234161377,0.022979021072387695,0.015625,0.03291010856628418
15,0.07810831069946289,0.08381128311157227,0.07155871391296387,0.020582914352416992,0.015617847442626953,0.060631513595581055
16,0.07810568809509277,0.07409286499023438,0.09374785423278809,0.022942066192626953,0.033460378646850586,0.03792381286621094
17,0.07810497283935547,0.07002449035644531,0.08772873878479004,0.02293848991394043,0.020986080169677734,0.03987002372741699
18,0.07807350158691406,0.07096123695373535,0.07184267044067383,0.021941184997558594,0.019946575164794922,0.025964975357055664
19,0.07814168930053711,0.059892892837524414,0.07376718521118164,0.02293872833251953,0.004949808120727539,0.02892160415649414
20,0.09372711181640625,0.06760215759277344,0.0669558048248291,0.01812005043029785,0.03132462501525879,0.026890993118286133
21,0.062485456466674805,0.06837916374206543,0.09470820426940918,0.015621185302734375,0.015622138977050781,0.02293539047241211
22,0.07810568809509277,0.06868886947631836,0.08181452751159668,0.02825140953063965,0.015617609024047852,0.026932954788208008
23,0.07843732833862305,0.0686185359954834,0.05145549774169922,0.023936986923217773,0.03124856948852539,0.021976709365844727
24,0.10934638977050781,0.07235145568847656,0.062455177307128906,0.02293872833251953,0.015618562698364258,0.021901607513427734
25,0.09376835823059082,0.06589150428771973,0.062484025955200195,0.025929689407348633,0.015621185302734375,0.020943403244018555
26,0.06244707107543945,0.05391740798950195,0.07807040214538574,0.022975444793701172,0.015584945678710938,0.023936033248901367
27,0.07814669609069824,0.07739615440368652,0.06251859664916992,0.019908905029296875,0.03261876106262207,0.022940635681152344
28,0.07810592651367188,0.07081007957458496,0.062493085861206055,0.007126808166503906,0.01454472541809082,0.022938966751098633
29,0.062480926513671875,0.08577632904052734,0.06248116493225098,0.03560662269592285,0.015666484832763672,0.022936105728149414
30,0.07810616493225098,0.08476781845092773,0.06334352493286133,0.021941184997558594,0.031241655349731445,0.02293872833251953
31,0.07806944847106934,0.07376551628112793,0.04663586616516113,0.021941423416137695,0.015619993209838867,0.022940635681152344
32,0.06252121925354004,0.0718085765838623,0.06301689147949219,0.02294015884399414,0.015626907348632812,0.024933338165283203
